"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","quarter","semi","small_final","big_final","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","first_round","fall_first_round","false_start_first_round"
"1384",8,"santi","wellyanti","INA",8.31,NA,FALSE,FALSE,FALSE,TRUE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385",9,"puji","lestari","INA",8.53,9.86,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386",10,"elizaveta","ivanova","RUS",8.22,100,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387",11,"aleksandra","kalucka","POL",7.91,NA,FALSE,FALSE,FALSE,TRUE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388",12,"sari","agustina","INA",7.96,NA,FALSE,FALSE,FALSE,TRUE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389",13,"aurelia","sarisson","FRA",8.17,NA,FALSE,FALSE,FALSE,TRUE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390",14,"elena","remizova","RUS",8.23,NA,FALSE,FALSE,TRUE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391",15,"cuilian","he","CHN",8.3,NA,FALSE,FALSE,TRUE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392",16,"elma","fleuret","FRA",8.52,NA,FALSE,FALSE,TRUE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393",17,"ekaterina","barashchuk","RUS",8.55,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394",18,"kamilla","kushaeva","RUS",8.6,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395",19,"polina","aksenova","RUS",8.61,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396",20,"victoire","andrier","FRA",8.64,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397",21,"daria","kan","RUS",8.69,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398",22,"klaudia","buczek","POL",8.78,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",23,"fitriyani","fitriyani","INA",8.92,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400",23,"alla","marenych","UKR",8.92,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401",25,"di","niu","CHN",8.93,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402",26,"andrea","rojas","ECU",8.94,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403",27,"kseniia","petrova","RUS",9.03,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404",28,"haimei","qiu","CHN",9.08,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405",29,"assel","marlenova","KAZ",9.09,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406",30,"svetlana","sharova","RUS",9.13,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407",31,"alexandra","elmer","AUT",9.14,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408",32,"elena","krasovskaia","RUS",9.18,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409",33,"karina","gareeva","RUS",9.19,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410",34,"anna","brozek","POL",9.35,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411",35,"luiza","emeleva","RUS",9.53,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412",36,"patrycja","chudziak","POL",9.6,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",36,"polina","kulagina","RUS",9.6,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414",38,"nina","lach","AUT",9.63,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415",39,"iuliia","panteleeva","RUS",9.95,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416",40,"nurul","iqamah","INA",10.08,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417",41,"edyta","ropek","POL",10.28,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",42,"darina","galaganova","RUS",10.311,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419",43,"nataliia","stepanova","RUS",10.36,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420",44,"miho","nonaka","JPN",10.51,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",45,"futaba","ito","JPN",10.66,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422",46,"azam","karami","IRI",10.73,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423",47,"valeriia","deriabina","RUS",10.83,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424",48,"elnaz","rekabi","IRI",10.9,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425",49,"irina","sabitova","RUS",11,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426",50,"nanako","kura","JPN",11.19,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427",51,"valentina","aguado","ARG",11.21,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428",52,"margaryta","zakharova","UKR",11.24,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",53,"akiyo","noguchi","JPN",11.61,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430",54,"julia","chanourdie","FRA",11.63,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431",55,"fatemeh","jafari mahmodabadi","IRI",11.78,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1432",56,"maggie","hammer","USA",11.83,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433",57,"hadis","nazarirobati","IRI",12.05,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434",58,"chloe","caulier","BEL",12.16,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435",59,"bahareh","badrabadi","IRI",12.2,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436",60,"dinara","fakhritdinova","RUS",12.38,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437",61,"andrea","ebner","ITA",12.91,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438",62,"mei","kotake","JPN",12.93,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439",63,"saki","kikuchi","JPN",13.05,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440",64,"mariia","musienko","RUS",13.98,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441",65,"heloïse","doumont","BEL",16.96,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442",66,"lisa","hammer","USA",20.02,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443",67,"elisabetta","dalla brida","ITA",NA,NA,FALSE,TRUE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444",67,"hung ying","lee","TPE",NA,NA,FALSE,TRUE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445",1,"aries","susanti rahayu","INA",7.204,6.99,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446",2,"yiling","song","CHN",7.423,9.03,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447",3,"mariia","krasavina","RUS",7.707,7.94,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448",4,"anouck","jaubert","FRA",7.592,14.37,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449",5,"lijuan","deng","CHN",8.207,7.39,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450",6,"peiyang","tian","CHN",8.097,7.68,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1451",7,"di","niu","CHN",7.718,8.13,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452",8,"aurelia","sarisson","FRA",8.152,8.22,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453",9,"elena","remizova","RUS",8.712,7.98,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454",10,"victoire","andrier","FRA",8.486,8.15,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455",11,"natalia","kalucka","POL",8.415,8.3,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456",12,"lirong","yan","CHN",8.508,8.45,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457",13,"tetiana","kolkotina","UKR",8.635,8.715,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458",14,"andrea","rojas","ECU",8.602,8.718,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459",15,"sol","sa","KOR",8.712,8.95,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460",16,"guizhen","xie","CHN",8.528,9.28,FALSE,FALSE,FALSE,FALSE,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461",17,"alma","bestvater","GER",8.749,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462",18,"iuliia","kaplina","RUS",8.777,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463",19,"haimei","qiu","CHN",8.842,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464",20,"aleksandra","kalucka","POL",8.901,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465",21,"anna","brozek","POL",9.013,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466",22,"julia","chanourdie","FRA",9.087,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467",23,"elena","krasovskaia","RUS",9.138,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468",24,"sandra","lettner","AUT",9.245,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469",25,"hung ying","lee","TPE",9.245,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470",26,"nurul","iqamah","INA",9.302,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471",27,"elnaz","rekabi","IRI",9.469,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472",28,"alannah","yip","CAN",9.481,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473",29,"elizaveta","ivanova","RUS",9.503,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474",30,"viktoriia","meshkova","RUS",9.695,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475",31,"yuetong","zhang","CHN",9.859,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476",32,"patrycja","chudziak","POL",9.886,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477",33,"fanny","gibert","FRA",10.429,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478",34,"alex","johnson","USA",10.434,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479",35,"jain","kim","KOR",10.566,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480",36,"lucka","rakovec","SLO",10.581,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481",37,"rong","jiang","CHN",10.652,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482",38,"laura","rogora","ITA",10.696,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483",39,"ievgeniia","kazbekova","UKR",11.065,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484",40,"chaehyun","seo","KOR",11.292,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485",41,"emily","phillips","GBR",11.366,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486",42,"margo","hayes","USA",11.928,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487",43,"afra","hönig","GER",12.074,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488",44,"maggie","hammer","USA",12.247,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489",45,"heloïse","doumont","BEL",12.449,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490",46,"mia","krampl","SLO",12.507,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",47,"ashima","shiraishi","USA",12.98,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492",48,"lan","kim","KOR",13.014,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493",49,"ai","mori","JPN",13.097,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494",50,"lucinda ann","stirling","AUS",16.053,NA,FALSE,FALSE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495",51,"oceania","mackenzie","AUS",NA,NA,FALSE,TRUE,NA,NA,"F","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496",1,"aleksandra","miroslaw","POL",7.377,7.12,FALSE,FALSE,FALSE,FALSE,"F","1121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497",2,"di","niu","CHN",8.026,8.36,FALSE,FALSE,FALSE,FALSE,"F","1121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498",3,"anouck","jaubert","FRA",7.454,7.53,FALSE,FALSE,FALSE,FALSE,"F","1121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499",4,"yiling","song","CHN",7.698,9.76,FALSE,FALSE,FALSE,FALSE,"F","1121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500",5,"aleksandra","kalucka","POL",8.227,7.6,FALSE,FALSE,FALSE,FALSE,"F","1121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501",6,"mariia","krasavina","RUS",7.414,7.99,FALSE,FALSE,FALSE,FALSE,"F","1121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502",7,"patrycja","chudziak","POL",7.946,8,FALSE,FALSE,FALSE,FALSE,"F","1121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503",8,"elizaveta","ivanova","RUS",7.806,10.18,FALSE,FALSE,FALSE,FALSE,"F","1121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
