"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","tomoa_skip","year","start_date","end_date","event"
"33",9,"libor","hroza","CZE",7.044,6.39,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"34",10,"marcin","dzienski","POL",7.079,6.86,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"35",11,"lukasz","swirk","POL",6.719,7.03,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"36",12,"jedrzej","komosinski","POL",7.028,8.11,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"37",13,"evgenii","vaitsekhovskii","RUS",6.758,8.45,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"38",14,"ivan","novikov","RUS",6.604,8.7,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"39",15,"oleksiy","yurko","UKR",6.911,NA,FALSE,FALSE,TRUE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"40",16,"yoann","le couster","FRA",7.222,NA,FALSE,FALSE,TRUE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"41",17,"rafal","halasa","POL",7.256,NA,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"42",18,"manuel","escobar","VEN",7.262,NA,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"43",19,"leonardo","gontero","ITA",7.481,NA,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"44",20,"guillaume","moro","FRA",7.62,NA,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"45",21,"dmitrii","timofeev","RUS",7.731,NA,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"46",22,"jan","kriz","CZE",7.76,NA,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"47",23,"paweł","sikora","POL",8.222,NA,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"48",24,"viacheslav","vedenchuk","RUS",8.485,NA,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"49",25,"tomas","guevara","VEN",8.829,NA,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"50",26,"sean","mccoll","CAN",11.49,NA,FALSE,FALSE,FALSE,FALSE,"M",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-12,2012-07-13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012"
"51",1,"yaroslav","gontaryk","UKR",13.42,12.98,FALSE,FALSE,FALSE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"52",2,"evgenii","vaitsekhovskii","RUS",14.4,NA,FALSE,FALSE,TRUE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"53",3,"sergei","sinitcyn","RUS",14.1,16.16,FALSE,FALSE,FALSE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"54",4,"viacheslav","vedenchuk","RUS",15.95,20.81,FALSE,FALSE,FALSE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"55",5,"stanislav","kokorin","RUS",14.61,13.52,FALSE,FALSE,FALSE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"56",6,"michel","sirotti","ITA",18.37,16.35,FALSE,FALSE,FALSE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"57",7,"libor","hroza","CZE",16.95,17.62,FALSE,FALSE,FALSE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"58",8,"sergey","abdrakhmanov","RUS",13.74,NA,FALSE,FALSE,TRUE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"59",9,"arsenii","shevchenko","RUS",13.72,15.89,FALSE,FALSE,FALSE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"60",10,"jedrzej","komosinski","POL",14.67,16.84,FALSE,FALSE,FALSE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"61",11,"leonardo","gontero","ITA",13.68,17.13,FALSE,FALSE,FALSE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"62",12,"gianluca","sirotti","ITA",15.37,17.17,FALSE,FALSE,FALSE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"63",13,"paweł","sikora","POL",15.17,21.63,FALSE,FALSE,FALSE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"64",14,"jan","kriz","CZE",20.44,22.09,FALSE,FALSE,FALSE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"65",15,"lukasz","swirk","POL",13.52,NA,FALSE,FALSE,TRUE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"66",16,"danyil","boldyrev","UKR",15.25,NA,FALSE,FALSE,TRUE,FALSE,"M",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-07-28,2012-07-29,"IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012"
"67",1,"leonardo","gontero","ITA",6.93,6.6,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"68",2,"sergei","sinitcyn","RUS",6.9,6.74,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"69",3,"libor","hroza","CZE",6.46,6.5,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"70",4,"stanislav","kokorin","RUS",7.22,NA,FALSE,FALSE,TRUE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"71",5,"jedrzej","komosinski","POL",7.07,6.84,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"72",6,"sergey","abdrakhmanov","RUS",6.73,7.9,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"73",7,"danyil","boldyrev","UKR",7.01,9.49,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"74",8,"bassa","mawem","FRA",6.92,NA,FALSE,FALSE,TRUE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"75",9,"lukasz","swirk","POL",7.18,7.12,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"76",10,"arsenii","shevchenko","RUS",8.05,7.54,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"77",11,"yoann","le couster","FRA",8.14,7.54,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"78",12,"evgenii","vaitsekhovskii","RUS",7.03,7.7,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"79",13,"andres","quinteros","ECU",8.69,8.45,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"80",14,"oleksiy","yurko","UKR",7.44,NA,FALSE,FALSE,TRUE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"81",15,"manuel","escobar","VEN",8.1,NA,FALSE,FALSE,TRUE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"82",16,"isaac","estevez","ECU",8.44,NA,FALSE,FALSE,TRUE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-01,2012-09-02,"IFSC Climbing Worldcup (S) - Arco (ITA) 2012"
"83",1,"qixin","zhong","CHN",6.1,7.33,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"84",2,"libor","hroza","CZE",6,8.98,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"85",3,"dmitrii","timofeev","RUS",6.7,7.68,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"86",4,"sergei","sinitcyn","RUS",6.7,NA,FALSE,FALSE,TRUE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"87",5,"yaroslav","gontaryk","UKR",6.7,6.77,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"88",6,"evgenii","vaitsekhovskii","RUS",6.5,7.37,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"89",7,"danyil","boldyrev","UKR",6.5,NA,FALSE,FALSE,TRUE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"90",8,"arsenii","shevchenko","RUS",6.6,NA,FALSE,FALSE,TRUE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"91",9,"lukasz","swirk","POL",6.8,7.18,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"92",10,"leonardo","gontero","ITA",6.5,7.21,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"93",11,"weng khit, adriel","choo","SGP",6.7,7.31,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"94",12,"stanislav","kokorin","RUS",6.8,7.89,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"95",13,"marcin","dzienski","POL",6.5,7.96,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"96",14,"oleksiy","yurko","UKR",6.7,8.2,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"97",15,"sergey","abdrakhmanov","RUS",6.4,NA,FALSE,FALSE,TRUE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"98",16,"manuel","escobar","VEN",6.7,NA,FALSE,FALSE,TRUE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"99",17,"bassa","mawem","FRA",6.9,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"100",17,"lincai","zhong","CHN",6.9,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"101",19,"aspar","aspar","INA",7,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"102",19,"sergiy","barkovskyy","UKR",7,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"103",19,"sayat","bokanov","KAZ",7,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"104",22,"isaac","estevez","ECU",7.1,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"105",22,"volodymyr","zinchenko","UKR",7.1,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"106",24,"andrii","kytaiko","UKR",7.4,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"107",24,"guillaume","moro","FRA",7.4,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"108",26,"artyom","devyaterikov","KAZ",7.7,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"109",27,"gian-luca","grichting","SUI",7.9,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"110",27,"josmar","nieves","VEN",7.9,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"111",29,"yoann","le couster","FRA",8,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"112",30,"andres","quinteros","ECU",8.2,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"113",31,"csaba","komondi","HUN",8.5,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"114",31,"andres","pazmino","ECU",8.5,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
