"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","quarter","semi","small_final","big_final","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","first_round","fall_first_round","false_start_first_round","tomoa_skip","year","start_date","end_date","event"
"593",9,"nina","lach","AUT",9.39,9.15,FALSE,FALSE,FALSE,FALSE,"F",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"594",10,"purnamasari","ita triana","INA",8.65,9.6,FALSE,FALSE,FALSE,FALSE,"F",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"595",11,"stefanie","pichler","AUT",9.54,9.72,FALSE,FALSE,FALSE,FALSE,"F",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"596",12,"alexandra","elmer","AUT",9.69,10.12,FALSE,FALSE,FALSE,FALSE,"F",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"597",13,"syafiiyah","dhorifatus","INA",9.43,10.13,FALSE,FALSE,FALSE,FALSE,"F",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"598",14,"anna","brozek","POL",8.88,10.28,FALSE,FALSE,FALSE,FALSE,"F",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"599",15,"zhuoma","pubu","CHN",10.36,10.31,FALSE,FALSE,FALSE,FALSE,"F",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"600",16,"peiyang","tian","CHN",10.41,11.21,FALSE,FALSE,FALSE,FALSE,"F",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"601",17,"yuzhen","baima","CHN",11.7,NA,FALSE,FALSE,NA,NA,"F",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"602",1,"anouck","jaubert","FRA",7.82,8.27,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"603",2,"aleksandra","miroslaw","POL",8.32,NA,FALSE,FALSE,TRUE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"604",3,"anna","tsyganova","RUS",8.45,8.39,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"605",4,"klaudia","buczek","POL",8.55,9.11,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"606",5,"edyta","ropek","POL",8.61,8.33,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"607",6,"elizaveta","ivanova","RUS",9.07,9.05,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"608",7,"victoire","andrier","FRA",9.22,9.31,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"609",8,"nina","lach","AUT",9.08,10.48,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"610",9,"daria","kan","RUS",9.12,9.06,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"611",10,"anna","brozek","POL",9.22,9.25,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"612",11,"svetlana","motovilova","RUS",9.2,9.29,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"613",12,"alla","marenych","UKR",9.31,9.37,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"614",13,"patrycja","chudziak","POL",9.32,9.39,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"615",14,"elma","fleuret","FRA",8.67,9.74,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"616",15,"aurelia","sarisson","FRA",8.7,11.22,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"617",16,"elena","timofeeva","RUS",8.47,NA,FALSE,FALSE,TRUE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"618",17,"erica","meister","USA",9.42,NA,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"619",18,"monika","prokopiuk-kawecka","POL",9.51,NA,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"620",19,"alexandra","elmer","AUT",9.77,NA,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"621",20,"andrea","rojas","ECU",9.89,NA,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"622",21,"stefanie","pichler","AUT",9.95,NA,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"623",22,"elisabetta","dalla brida","ITA",9.96,NA,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"624",23,"giulia","fossali","ITA",10.47,NA,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"625",24,"silvia","porta","ITA",10.51,NA,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"626",25,"iuliia","kaplina","RUS",11.17,NA,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"627",26,"giorgia","randi","ITA",11.45,NA,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"628",27,"charlotte","durif","FRA",11.47,NA,FALSE,FALSE,FALSE,FALSE,"F",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
"629",1,"anouck","jaubert","FRA",8.03,8.15,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"630",2,"iuliia","kaplina","RUS",7.96,10.13,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"631",3,"elma","fleuret","FRA",8.87,8.74,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"632",4,"anna","brozek","POL",8.77,9.95,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"633",5,"aurelia","sarisson","FRA",8.62,8.58,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"634",6,"patrycja","chudziak","POL",8.81,8.83,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"635",7,"edyta","ropek","POL",8.21,9.4,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"636",8,"anna","tsyganova","RUS",8.34,10.41,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"637",9,"daria","kan","RUS",8.66,8.72,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"638",10,"svetlana","motovilova","RUS",9,8.96,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"639",11,"klaudia","buczek","POL",8.29,9.21,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"640",12,"elena","timofeeva","RUS",8.29,9.4,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"641",13,"nina","lach","AUT",9.13,9.47,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"642",14,"alexandra","elmer","AUT",9.46,9.87,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"643",15,"elizaveta","ivanova","RUS",8.7,10.34,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"644",16,"aleksandra","miroslaw","POL",8.23,NA,FALSE,FALSE,TRUE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"645",17,"andrea","rojas","ECU",9.55,NA,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"646",18,"alla","marenych","UKR",9.59,NA,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"647",19,"monika","prokopiuk-kawecka","POL",9.63,NA,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"648",20,"erica","meister","USA",9.86,NA,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"649",21,"elisabetta","dalla brida","ITA",9.87,NA,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"650",22,"stefanie","pichler","AUT",9.91,NA,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"651",23,"giorgia","randi","ITA",10.45,NA,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"652",24,"silvia","porta","ITA",10.48,NA,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"653",25,"giulia","fossali","ITA",10.76,NA,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"654",26,"victoire","andrier","FRA",11.2,NA,FALSE,FALSE,FALSE,FALSE,"F",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-15,2016-07-16,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
"655",1,"anouck","jaubert","FRA",8.26,8.18,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"656",2,"iuliia","kaplina","RUS",7.95,NA,FALSE,FALSE,TRUE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"657",3,"klaudia","buczek","POL",8.25,8.05,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"658",4,"aleksandra","miroslaw","POL",8.41,8.15,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"659",5,"aurelia","sarisson","FRA",8.93,8.66,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"660",6,"anna","brozek","POL",8.76,9.29,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"661",7,"elena","timofeeva","RUS",8.85,9.31,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"662",8,"svetlana","motovilova","RUS",9.29,NA,FALSE,FALSE,TRUE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"663",9,"alla","marenych","UKR",9.36,9.1,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"664",10,"nina","lach","AUT",9.26,9.26,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"665",11,"alexandra","elmer","AUT",9.54,9.57,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"666",12,"victoire","andrier","FRA",9.28,9.69,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"667",13,"elisabetta","dalla brida","ITA",9.64,10.28,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"668",14,"edyta","ropek","POL",8.7,10.88,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"669",15,"patrycja","chudziak","POL",9.06,11.36,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"670",16,"andrea","rojas","ECU",9.65,11.57,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"671",17,"monika","prokopiuk-kawecka","POL",9.88,NA,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"672",18,"silvia","porta","ITA",9.94,NA,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
"673",19,"farnaz","esmaeilzadeh","IRI",9.99,NA,FALSE,FALSE,FALSE,FALSE,"F",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-08-26,2016-08-27,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
